Transaction_ID,Date,Customer_ID,Product_SKU,Product_Name,Category,Region,Channel,Payment_Method,Quantity,Unit_Price,Discount_Rate,Revenue
TXN-00442,2024/10/17,CUST-1255,SKU-007,Smart Watch,Electronics,West,Mobile App,PayPal,1,4499.0,0.1,4049.09
TXN-00497,2024-10-17,CUST-3408,SKU-007,Smart Watch,Electronics,Online,Website,Credit Card,2,4499.0,0.0,8998.0
TXN-00113,2024-01-31,CUST-1679,SKU-005,Backpack,Accessories,East,In-Store,Bank Transfer,2,1099.0,0.0,2198.0
TXN-00692,2024-05-06,,SKU-007,Smart Watch,Electronics,East,Marketplace,PayPal,3,4499.0,0.0,13497.0
TXN-00233,2024-07-23,CUST-4044,SKU-002,Running Shoes,Footwear,Wst,Marketplace,Debit Card,3,1799.0,0.05,5127.15
TXN-00936,2024-11-26,CUST-1087,SKU-006,Sunglasses,Accessories,East,Mobile App,Credit Card,4,799.0,0.05,3036.2
TXN-00608,2024-10-08,CUST-1299,SKU-009,Water Bottle,Sports,East,Website,Debit Card,4,349.0,0.15,1186.6
TXN-00672,2024-12-23,CUST-3122,SKU-003,Yoga Mat,Sports,West,In-Store,Credit Card,4,649.0,0.0,2596.0
TXN-00374,2024-12-22,CUST-2853,SKU-008,Protein Powder,Health,East,Website,Debit Card,1,599.0,0.05,569.04
TXN-00664,2024-07-23,CUST-3759,SKU-004,Coffee Maker,Kitchen,East,Website,PayPal,3,2999.0,0.0,8997.0
TXN-00909,2024-02-26,CUST-2335,SKU-004,Coffee Maker,Kitchen,South,Website,PayPal,3,2999.0,0.0,8997.0
TXN-00234,2024-09-11,CUST-2504,SKU-003,Yoga Mat,Sports,Online,In-Store,Credit Card,4,649.0,0.15,2206.6
TXN-00553,2024-12-16,CUST-4604,SKU-006,Sunglasses,Accessories,South,Marketplace,Bank Transfer,5,799.0,0.0,3995.0
TXN-00846,2024-07-15,CUST-4454,SKU-003,Yoga Mat,Sports,East,Marketplace,PayPal,2,649.0,0.1,1168.2
TXN-00677,2024-08-09,CUST-4507,SKU-005,Backpack,Accessories,West,Mobile App,PayPal,2,1099.0,0.1,1978.2
TXN-00318,2024-07-30,CUST-2230,SKU-003,Yoga Mat,Sports,East,Website,PayPal,5,649.0,0.0,3245.0
TXN-00649,2024-07-24,CUST-4219,SKU-002,Running Shoes,Footwear,,Website,PayPal,2,1799.0,0.1,3238.2
TXN-00411,2024-11-08,CUST-3662,SKU-009,Water Bottle,Sports,SOUTH,Marketplace,Debit Card,5,349.0,0.0,1745.0
TXN-00966,2024-07-03,CUST-2718,SKU-003,Yoga Mat,Sports,East,Website,Debit Card,1,R649.0,0.0,649.0
TXN-00710,2024-01-18,CUST-1815,SKU-007,Smart Watch,Electronics,West,Website,PayPal,4,4499.0,0.0,17996.0
TXN-00359,2024-01-04,CUST-4886,SKU-002,Running Shoes,Footwear,WEST,In-Store,Bank Transfer,2,1799.0,0.0,3598.0
TXN-00259,2024-04-14,CUST-2393,SKU-007,Smart Watch,Electronics,Online,Mobile App,Debit Card,4,4499.0,0.05,17096.17
TXN-00745,2024-03-02,CUST-4562,SKU-007,Smart Watch,Electronics,S.,Website,Bank Transfer,4,4499.0,,14396.83
TXN-00628,2024-11-25,CUST-2150,SKU-004,Coffee Maker,Kitchen,South,Mobile App,PayPal,1,2999.0,0.1,2699.09
TXN-00633,2024-10-15,CUST-3611,SKU-009,Water Bottle,Sports,North,In-Store,Credit Card,4,349.0,0.1,1256.4
TXN-00283,2024-05-20,CUST-2178,SKU-006,Sunglasses,Accessories,North,Marketplace,Bank Transfer,5,799.0,0.2,3196.0
TXN-00377,2024-04-04,CUST-1763,SKU-004,Coffee Maker,Kitchen,West,Marketplace,Credit Card,4,2999.0,0.15,10196.66
TXN-00385,2024-10-02,CUST-3840,SKU-003,Yoga Mat,Sports,South,Mobile App,Bank Transfer,4,649.0,0.15,2206.6
TXN-00225,2024-01-01,CUST-3518,SKU-003,Yoga Mat,Sports,East,Mobile App,Bank Transfer,3,649.0,0.05,1849.65
TXN-00606,2024-11-26,CUST-4487,SKU-006,Sunglasses,Accessories,Online,Mobile App,PayPal,2,799.0,0.05,1518.1
TXN-00877,2024-08-13,,SKU-005,Backpack,Accessories,West,Mobile App,Bank Transfer,3,1099.0,0.0,3297.0
TXN-00473,2024-03-13,CUST-2356,SKU-010,Laptop Stand,Electronics,North,Mobile App,Debit Card,1,749.0,0.05,711.54
TXN-00348,2024-11-10,,SKU-002,Running Shoes,Footwear,Online,Marketplace,Debit Card,3,1799.0,0.1,4857.3
TXN-00506,2024-03-29,CUST-1789,SKU-009,Water Bottle,Sports,South,Website,PayPal,5,349.0,0.0,1745.0
TXN-00640,2024-01-23,,SKU-009,Water Bottle,Sports,Online,Marketplace,PayPal,4,349.0,0.0,1396.0
TXN-00598,2024-02-06,CUST-3355,SKU-003,Yoga Mat,Sports,South,In-Store,Bank Transfer,3,649.0,0.1,1752.3
TXN-00798,2024-08-06,CUST-4454,SKU-007,Smart Watch,Electronics,Online,Website,Debit Card,1,4499.0,0.2,3599.17
TXN-01000,2024-10-12,CUST-3700,SKU-001,Wireless Earbuds,Electronics,East,Mobile App,Bank Transfer,1,1299.0,0.0,1299.0
TXN-00974,2024-03-01,CUST-1910,SKU-005,Backpack,Accessories,South,Mobile App,,1,1099.0,0.15,934.15
TXN-00620,2024-09-20,CUST-1574,SKU-010,Laptop Stand,Electronics,West,Mobile App,PayPal,2,749.0,0.2,1198.34
TXN-00953,2024-08-06,CUST-2514,SKU-007,Smart Watch,Electronics,West,In-Store,Credit Card,2,4499.0,0.15,7648.26
TXN-00865,2024-09-29,CUST-1957,SKU-008,Protein Powder,Health,WEST,Marketplace,Bank Transfer,3,599.0,0.05,1707.13
TXN-00646,2024-07-22,CUST-4092,SKU-010,Laptop Stand,Electronics,South,Marketplace,Bank Transfer,3,749.0,0.15,1909.88
TXN-00913,2024-12-20,CUST-3329,SKU-006,Sunglasses,Accessories,North,In-Store,PayPal,2,799.0,0.0,1598.0
TXN-00557,2024-08-28,CUST-4489,SKU-001,Wireless Earbuds,Electronics,West,Mobile App,Credit Card,2,1299.0,0.1,2338.17
TXN-00682,2024-10-12,CUST-4816,SKU-006,Sunglasses,Accessories,East,In-Store,Credit Card,3,799.0,0.1,2157.3
TXN-00578,23/03/2024,CUST-2173,SKU-004,Coffee Maker,Kitchen,East,Mobile App,Credit Card,3,2999.0,0.2,7197.66
TXN-00796,2024-03-23,CUST-3752,SKU-002,Running Shoes,Footwear,East,Mobile App,Bank Transfer,4,1799.0,0.0,0.0
TXN-00086,2024-01-14,CUST-4804,SKU-005,Backpack,Accessories,East,Marketplace,Bank Transfer,1,1099.0,0.1,989.1
TXN-00243,13-May-2024,CUST-3883,SKU-009,Water Bottle,Sports,West,Mobile App,Debit Card,1,349.0,0.0,349.0
TXN-00699,2024-05-29,,SKU-001,Wireless Earbuds,Electronics,South,Website,Debit Card,4,1299.0,0.2,4156.83
TXN-00941,2024-12-30,CUST-3192,SKU-003,Yoga Mat,Sports,East,Mobile App,PayPal,5,649.0,0.0,3245.0
TXN-00160,2024-12-05,CUST-1868,SKU-002,Running Shoes,Footwear,Online,Website,Credit Card,4,1799.0,0.0,7196.0
TXN-00525,2024-02-06,CUST-2934,SKU-010,Laptop Stand,Electronics,South,Website,Bank Transfer,5,749.0,0.1,3370.57
TXN-00036,2024-01-30,CUST-3372,SKU-004,Coffee Maker,Kitchen,Online,Website,Debit Card,3,2999.0,0.0,8997.0
TXN-00541,2024-11-12,CUST-1482,SKU-007,Smart Watch,Electronics,East,Website,Credit Card,1,4499.0,0.1,4049.09
TXN-00171,2024-04-20,CUST-2761,SKU-002,Running Shoes,Footwear,West,Mobile App,Bank Transfer,5,1799.0,0.15,7645.75
TXN-00655,01-01-2024,CUST-4996,SKU-006,Sunglasses,Accessories,South,Website,Debit Card,2,799.0,0.15,1358.3
TXN-00971,2024-04-23,CUST-4406,SKU-004,Coffee Maker,Kitchen,South,Website,Bank Transfer,2,2999.0,0.1,5398.17
TXN-00924,2024/12/19,CUST-2363,SKU-001,Wireless Earbuds,Electronics,Online,Website,Debit Card,1,1299.0,0.05,1234.04
TXN-00914,2024-08-02,CUST-1701,SKU-002,Running Shoes,Footwear,East,Mobile App,Debit Card,4,1799.0,0.05,6836.2
TXN-00586,2024-06-18,CUST-2910,SKU-010,Laptop Stand,Electronics,South,Website,PayPal,3,749.0,0.0,2247.0
TXN-00734,2024-08-22,CUST-3877,SKU-010,Laptop Stand,Electronics,West,Website,PayPal,3,749.0,0.15,1909.88
TXN-00096,2024-07-27,CUST-3001,SKU-002,Running Shoes,Footwear,Online,Mobile App,Bank Transfer,2,1799.0,0.15,3058.3
TXN-00564,2024-12-03,CUST-1908,SKU-008,Protein Powder,Health,North,In-Store,Debit Card,1,599.0,0.0,599.0
TXN-00241,02-09-2024,CUST-3350,SKU-006,Sunglasses,Accessories,South,In-Store,Bank Transfer,3,799.0,0.05,2277.15
TXN-00743,2024-09-04,CUST-1708,SKU-002,Running Shoes,Footwear,West,Website,Debit Card,3,1799.0,0.2,4317.6
TXN-00864,2024-02-29,CUST-1215,SKU-001,Wireless Earbuds,Electronics,South,Marketplace,Bank Transfer,3,1299.0,0.2,3117.66
TXN-00575,2024-12-21,CUST-3608,SKU-003,Yoga Mat,Sports,East,Website,Debit Card,5,649.0,0.1,2920.5
TXN-00691,2024-02-12,CUST-1425,SKU-001,Wireless Earbuds,Electronics,East,Mobile App,Credit Card,4,1299.0,0.1,4676.34
TXN-00461,2024-05-03,CUST-2091,SKU-002,Running Shoes,Footwear,Online,Website,PayPal,2,1799.0,0.15,3058.3
TXN-00554,2024-01-24,CUST-1259,SKU-002,Running Shoes,Footwear,East,In-Store,Credit Card,4,1799.0,0.05,6836.2
TXN-00858,2024-05-26,CUST-2985,SKU-005,Backpack,Accessories,North,Mobile App,Credit Card,5,1099.0,0.0,5495.0
TXN-00945,2024-03-15,CUST-4882,SKU-001,Wireless Earbuds,Electronics,West,In-Store,PayPal,4,1299.0,0.05,4936.17
TXN-00207,2024-12-28,CUST-4842,SKU-007,Smart Watch,Electronics,North,In-Store,Bank Transfer,2,4499.0,0.1,8098.17
TXN-00393,2024-02-14,CUST-2798,SKU-008,Protein Powder,Health,North,Mobile App,PayPal,3,599.0,0.0,1797.0
TXN-00795,2024-11-04,CUST-2222,SKU-001,Wireless Earbuds,Electronics,East,Website,Credit Card,5,1299.0,20.0,5196.0
TXN-00871,2024-12-16,CUST-2826,SKU-002,Running Shoes,Footwear,East,Mobile App,Debit Card,5,1799.0,0.0,8995.0
TXN-00398,2024-12-12,CUST-2608,SKU-006,Sunglasses,Accessories,West,Mobile App,Debit Card,2,799.0,0.2,1278.4
TXN-00767,2024-12-02,CUST-1562,SKU-003,Yoga Mat,Sports,North,Marketplace,PayPal,3,649.0,0.05,1849.65
TXN-00915,2024-11-22,CUST-4902,SKU-010,Laptop Stand,Electronics,Online,Mobile App,PayPal,2,749.0,0.2,1198.34
TXN-00218,2024-08-11,CUST-1375,SKU-009,Water Bottle,Sports,South,Marketplace,Debit Card,2,349.0,0.2,-558.4
TXN-00005,2024-06-21,CUST-1418,SKU-005,Backpack,Accessories,North,Marketplace,Credit Card,2,1099.0,0.0,2198.0
TXN-00769,2024-11-30,CUST-1567,SKU-009,Water Bottle,Sports,Online,Mobile App,PayPal,2,349.0,0.0,698.0
TXN-00643,2024-12-29,CUST-4045,SKU-005,Backpack,Accessories,N.,Website,Credit Card,2,1099.0,0.0,2198.0
TXN-00965,2024-03-15,CUST-2309,SKU-003,Yoga Mat,Sports,West,Mobile App,Debit Card,5,649.0,0.0,3245.0
TXN-00613,2024-12-13,CUST-4002,SKU-005,Backpack,Accessories,East,Marketplace,Bank Transfer,3,1099.0,0.0,3297.0
TXN-00739,2024-01-04,CUST-2230,SKU-009,Water Bottle,Sports,South,Mobile App,Debit Card,2,349.0,0.0,698.0
TXN-00547,2024-12-12,CUST-2280,SKU-005,Backpack,Accessories,,Website,Credit Card,3,1099.0,0.2,2637.6
TXN-00726,2024-02-04,CUST-1179,SKU-002,Running Shoes,Footwear,South,Mobile App,Credit Card,5,1799.0,0.15,7645.75
TXN-00986,2024-06-16,CUST-3022,SKU-009,Water Bottle,Sports,North,Marketplace,Debit Card,1,349.0,0.0,349.0
TXN-00684,2024-12-10,CUST-3090,SKU-005,Backpack,Accessories,West,Marketplace,Credit Card,3,1099.0,0.0,3297.0
TXN-00099,2024-12-25,CUST-2858,SKU-009,Water Bottle,Sports,East,In-Store,Debit Card,3,349.0,0.0,1047.0
TXN-00805,2024-06-28,CUST-3295,SKU-007,Smart Watch,Electronics,South,Website,PayPal,1,4499.0,0.0,4499.0
TXN-00728,2024-10-29,CUST-2048,SKU-009,Water Bottle,Sports,North,In-Store,PayPal,5,349.0,0.15,1483.25
TXN-00574,2024-04-17,CUST-3556,SKU-009,Water Bottle,Sports,East,In-Store,PayPal,2,349.0,0.0,698.0
TXN-00407,19/04/2024,CUST-2953,SKU-002,Running Shoes,Footwear,North,Mobile App,PayPal,1,1799.0,0.0,1799.0
TXN-00503,2024-08-14,CUST-4170,SKU-004,Coffee Maker,Kitchen,EAST,In-Store,Bank Transfer,2,2999.0,0.0,5998.0
TXN-00048,14-May-2024,CUST-1661,SKU-006,Sunglasses,Accessories,West,Marketplace,Credit Card,2,799.0,0.15,1358.3
TXN-00033,2024-05-01,CUST-1681,SKU-009,Water Bottle,Sports,West,Marketplace,Bank Transfer,1,349.0,0.0,349.0
TXN-00780,2024-10-01,,SKU-010,Laptop Stand,Electronics,North,Website,Bank Transfer,5,749.0,0.1,3370.57
TXN-00840,2024-05-29,CUST-2597,SKU-003,Yoga Mat,Sports,Online,Marketplace,PayPal,4,649.0,0.1,2336.4
TXN-00201,2024-03-18,CUST-4922,SKU-010,Laptop Stand,Electronics,,Marketplace,Credit Card,4,749.0,0.1,2696.34
TXN-00135,2024-05-15,,SKU-002,Running Shoes,Footwear,Online,Marketplace,Credit Card,4,1799.0,0.2,5756.8
TXN-00028,2024-05-04,CUST-4213,SKU-010,Laptop Stand,Electronics,West,Marketplace,PayPal,5,749.0,0.05,3557.71
TXN-00947,2024-10-16,CUST-3984,SKU-010,Laptop Stand,Electronics,West,In-Store,Credit Card,2,749.0,0.2,1198.34
TXN-00231,2024-06-07,CUST-3111,SKU-004,Coffee Maker,Kitchen,West,Marketplace,Debit Card,1,2999.0,0.0,199.99
TXN-00490,2024-10-28,CUST-1931,SKU-009,Water Bottle,Sports,Online,Website,Bank Transfer,4,349.0,0.2,1116.8
TXN-00773,14-Jan-2024,CUST-4122,SKU-002,Running Shoes,Footwear,Online,In-Store,PayPal,2,1799.0,0.0,3598.0
TXN-00379,2024-12-26,CUST-4312,SKU-004,Coffee Maker,Kitchen,North,Website,PayPal,3,2999.0,0.2,7197.66
TXN-00289,2024-11-26,CUST-1242,SKU-005,Backpack,Accessories,North,Mobile App,Credit Card,3,1099.0,0.0,3297.0
TXN-00419,2024-02-04,CUST-1056,SKU-002,Running Shoes,Footwear,East,Mobile App,Credit Card,1,1799.0,0.1,1619.1
TXN-00675,2024-04-17,CUST-2716,SKU-003,Yoga Mat,Sports,EAST,In-Store,Bank Transfer,4,649.0,0.05,-2466.2
TXN-00392,2024-11-30,CUST-4077,SKU-007,Smart Watch,Electronics,South,In-Store,Credit Card,1,4499.0,0.15,3824.13
TXN-00593,2024-09-17,CUST-2825,SKU-009,Water Bottle,Sports,West,Website,Debit Card,3,349.0,0.1,942.3
TXN-00499,2024-09-05,CUST-3343,SKU-005,Backpack,Accessories,Online,Marketplace,Credit Card,4,1099.0,0.15,3736.6
TXN-00139,2024-05-05,CUST-3175,SKU-006,Sunglasses,Accessories,West,Mobile App,PayPal,4,799.0,0.0,3196.0
TXN-00063,2024-05-26,CUST-1860,SKU-009,Water Bottle,Sports,West,In-Store,Bank Transfer,1,349.0,0.0,349.0
TXN-00472,2024-10-17,CUST-1132,SKU-010,Laptop Stand,Electronics,South,In-Store,PayPal,4,749.0,0.2,2396.83
TXN-00648,2024-12-03,CUST-1487,SKU-007,Smart Watch,Electronics,South,Marketplace,PayPal,2,4499.0,0.2,7198.34
TXN-00129,2024-10-27,CUST-3375,SKU-005,Backpack,Accessories,West,Mobile App,Bank Transfer,3,1099.0,0.2,2637.6
TXN-00858,2024-05-26,CUST-2985,SKU-005,Backpack,Accessories,North,Mobile App,Credit Card,5,1099.0,0.0,5495.0
TXN-00521,2024-08-31,CUST-4713,SKU-004,Coffee Maker,Kitchen,Est,In-Store,PayPal,5,2999.0,0.15,12745.79
TXN-00839,2024-04-21,CUST-4346,SKU-008,Protein Powder,Health,South,Website,PayPal,1,599.0,0.0,599.0
TXN-00362,2024-12-21,CUST-3592,SKU-006,Sunglasses,Accessories,West,Mobile App,Debit Card,3,799.0,0.15,2037.45
TXN-00065,2024-11-20,CUST-3536,SKU-005,Backpack,Accessories,East,Website,PayPal,5,1099.0,0.15,4670.75
TXN-00813,2024-06-06,CUST-3888,SKU-003,Yoga Mat,Sports,east,Website,Debit Card,5,649.0,0.0,3245.0
TXN-00015,2024-04-22,CUST-1566,SKU-010,Laptop Stand,Electronics,Online,Marketplace,Credit Card,4,749.0,0.0,2996.0
TXN-00157,2024-09-07,CUST-3521,SKU-007,Smart Watch,Electronics,West,In-Store,Credit Card,1,4499.0,0.2,3599.17
TXN-00041,2024-03-08,,SKU-004,Coffee Maker,Kitchen,EAST,Marketplace,Debit Card,3,2999.0,0.05,8547.13
TXN-00493,2024-04-18,CUST-4311,SKU-008,Protein Powder,Health,S.,Mobile App,Credit Card,2,599.0,0.0,1198.0
TXN-00380,2024-08-22,CUST-1466,SKU-006,Sunglasses,Accessories,East,Marketplace,Debit Card,3,799.0,0.0,2397.0
TXN-00188,2024-03-07,CUST-2557,SKU-008,Protein Powder,Health,Online,Mobile App,Debit Card,4,599.0,0.0,2396.0
TXN-00764,2024-06-05,CUST-2366,SKU-001,Wireless Earbuds,Electronics,West,Marketplace,PayPal,2,1299.0,0.1,2338.17
TXN-00217,2024-02-12,CUST-4125,SKU-009,Water Bottle,Sports,South,In-Store,Bank Transfer,1,349.0,0.0,349.0
TXN-00922,2024-08-23,CUST-4514,SKU-005,Backpack,Accessories,Online,Website,Bank Transfer,2,1099.0,0.15,1868.3
TXN-00792,2024-12-03,CUST-2948,SKU-004,Coffee Maker,Kitchen,West,Marketplace,Bank Transfer,2,2999.0,0.1,5398.17
TXN-00053,2024-12-25,CUST-1442,SKU-005,Backpack,Accessories,West,Website,Bank Transfer,2,1099.0,0.2,1758.4
TXN-00879,18-Jan-2024,CUST-1298,SKU-008,Protein Powder,Health,North,In-Store,Bank Transfer,3,599.0,0.0,1797.0
TXN-00338,2024-09-14,CUST-4330,SKU-009,Water Bottle,Sports,West,Mobile App,Credit Card,3,349.0,0.0,1047.0
TXN-00749,2024-01-26,CUST-3245,SKU-008,Protein Powder,Health,West,In-Store,Credit Card,5,599.0,0.15,2545.79
TXN-00720,2024-12-22,,SKU-009,Water Bottle,Sports,South,Mobile App,Debit Card,3,349.0,0.1,942.3
TXN-00725,2024-05-24,CUST-2321,SKU-009,Water Bottle,Sports,West,In-Store,Credit Card,2,349.0,0.1,628.2
TXN-00296,2024-09-01,CUST-2325,SKU-002,Running Shoes,Footwear,SOUTH,Website,Debit Card,2,1799.0,0.0,3598.0
TXN-00702,2024-04-06,CUST-4495,SKU-009,Water Bottle,Sports,North,Mobile App,PayPal,3,349.0,0.05,994.65
TXN-00252,2024-03-25,CUST-1663,SKU-009,Water Bottle,Sports,East,Mobile App,Debit Card,2,349.0,0.0,698.0
TXN-00727,2024-04-08,CUST-1404,SKU-004,Coffee Maker,Kitchen,North,Marketplace,Bank Transfer,1,2999.0,0.05,2849.04
TXN-00462,2024-03-29,CUST-1721,SKU-010,Laptop Stand,Electronics,South,In-Store,Debit Card,4,749.0,0.0,2996.0
TXN-00456,2024-10-08,CUST-2962,SKU-005,Backpack,Accessories,North,Website,Debit Card,4,1099.0,0.05,4176.2
TXN-00271,2024-08-30,CUST-3127,SKU-003,Yoga Mat,Sports,West,Mobile App,PayPal,3,649.0,0.2,1557.6
TXN-00816,2024-09-04,CUST-4706,SKU-008,Protein Powder,Health,Online,Mobile App,PayPal,5,599.0,0.0,2995.0
TXN-00863,2024-08-13,CUST-3973,SKU-007,Smart Watch,Electronics,,Mobile App,Debit Card,2,4499.0,0.15,7648.26
TXN-00270,2024-07-24,CUST-3048,SKU-004,Coffee Maker,Kitchen,North,Website,Credit Card,5,2999.0,0.1,13495.57
TXN-00401,2024-09-30,CUST-2629,SKU-006,Sunglasses,Accessories,South,Marketplace,PayPal,1,799.0,0.2,639.2
TXN-00202,2024-11-26,CUST-1706,SKU-006,Sunglasses,Accessories,North,Mobile App,Bank Transfer,1,799.0,0.1,719.1
TXN-00162,2024-03-16,CUST-4230,SKU-004,Coffee Maker,Kitchen,Online,Website,Debit Card,3,2999.0,0.2,7197.66
TXN-00556,2024-12-05,CUST-3770,SKU-004,Coffee Maker,Kitchen,West,Mobile App,Credit Card,4,2999.0,0.0,11996.0
TXN-00730,2024-07-31,CUST-4367,SKU-001,Wireless Earbuds,Electronics,East,Website,Debit Card,3,1299.0,0.1,3507.26
TXN-00402,2024-05-25,CUST-2383,SKU-008,Protein Powder,Health,Online,Mobile App,Bank Transfer,3,599.0,0.0,1797.0
TXN-00703,2024-08-21,CUST-3530,SKU-005,Backpack,Accessories,West,In-Store,Bank Transfer,1,1099.0,0.15,934.15
TXN-00477,2024-10-06,CUST-2537,SKU-008,Protein Powder,Health,North,Marketplace,PayPal,4,599.0,0.0,2396.0
TXN-00822,03-21-2024,CUST-2120,SKU-002,Running Shoes,Footwear,North,Website,Credit Card,3,1799.0,0.0,5397.0
TXN-00772,2024-06-04,CUST-2814,SKU-006,Sunglasses,Accessories,East,Mobile App,PayPal,4,799.0,0.05,3036.2
TXN-00106,2024-12-17,CUST-1219,SKU-002,Running Shoes,Footwear,South,Mobile App,Debit Card,5,1799.0,0.15,7645.75
TXN-00566,2024-07-28,CUST-1438,SKU-008,Protein Powder,Health,East,Mobile App,PayPal,2,599.0,0.2,958.34
TXN-00390,2024-09-10,CUST-3251,SKU-008,Protein Powder,Health,Online,Website,Credit Card,5,599.0,0.15,2545.79
TXN-00002,2024-08-04,CUST-1130,SKU-009,Water Bottle,Sports,North,Website,PayPal,1,349.0,0.1,314.1
TXN-00583,2024-10-28,CUST-3238,SKU-004,Coffee Maker,Kitchen,Online,Mobile App,PayPal,3,2999.0,0.2,7197.66
TXN-00829,2024-04-24,CUST-1588,SKU-008,Protein Powder,Health,Online,In-Store,Debit Card,4,599.0,0.0,2396.0
TXN-00562,2024-12-01,CUST-3750,SKU-009,Water Bottle,Sports,West,In-Store,Debit Card,5,349.0,0.0,1745.0
TXN-00932,2024-08-19,CUST-3543,SKU-009,Water Bottle,Sports,East,Website,PayPal,5,349.0,0.0,1745.0
TXN-00081,2024-06-16,CUST-2382,SKU-006,Sunglasses,Accessories,West,In-Store,Bank Transfer,2,799.0,0.05,1518.1
TXN-00206,2024-02-11,CUST-3386,SKU-010,Laptop Stand,Electronics,South,In-Store,Debit Card,2,749.0,0.0,1498.0
TXN-00035,2024-12-22,CUST-4921,SKU-008,Protein Powder,Health,Online,Marketplace,PayPal,3,599.0,0.05,1707.13
TXN-00943,2024-04-15,CUST-3303,SKU-005,Backpack,Accessories,North,In-Store,Debit Card,3,1099.0,0.0,-3297.0
TXN-00776,2024-03-24,CUST-1791,SKU-008,Protein Powder,Health,South,Website,Bank Transfer,4,599.0,0.0,2396.0
TXN-00509,16/08/2024,CUST-1727,SKU-006,Sunglasses,Accessories,West,In-Store,Debit Card,4,799.0,0.1,2876.4
TXN-00428,2024-02-02,CUST-2077,SKU-007,Smart Watch,Electronics,Online,Website,Bank Transfer,3,4499.0,0.1,12147.26
TXN-00455,2024-08-16,CUST-4618,SKU-003,Yoga Mat,Sports,South,Website,PayPal,3,649.0,0.0,1947.0
TXN-00605,2024-10-02,CUST-3242,SKU-010,Laptop Stand,Electronics,North,In-Store,PayPal,5,749.0,0.05,3557.71
TXN-00367,2024-12-20,CUST-2713,SKU-009,Water Bottle,Sports,Online,Website,Debit Card,5,349.0,0.2,1396.0
TXN-00092,2024-06-14,CUST-4488,SKU-007,Smart Watch,Electronics,South,Website,Debit Card,5,4499.0,0.0,22495.0
TXN-00340,2024-07-10,CUST-4929,SKU-005,Backpack,Accessories,West,Marketplace,PayPal,4,1099.0,0.0,4396.0
TXN-00898,2024-03-09,CUST-1409,SKU-004,Coffee Maker,Kitchen,Online,Marketplace,PayPal,5,2999.0,0.0,14995.0
TXN-00565,2024-07-10,CUST-3875,SKU-005,Backpack,Accessories,North,Website,PayPal,5,1099.0,0.1,4945.5
TXN-00346,05-03-2024,CUST-3321,SKU-005,Backpack,Accessories,West,In-Store,Bank Transfer,2,1099.0,0.1,1978.2
TXN-00777,2024-04-23,CUST-4040,SKU-001,Wireless Earbuds,Electronics,South,Mobile App,Credit Card,3,1299.0,0.05,3702.13
TXN-00242,2024-02-28,CUST-1106,SKU-006,Sunglasses,Accessories,South,Marketplace,Bank Transfer,3,799.0,0.0,2397.0
TXN-00014,2024-05-06,CUST-4051,SKU-003,Yoga Mat,Sports,Online,In-Store,Bank Transfer,3,649.0,0.0,1947.0
TXN-00316,2024-10-03,CUST-1889,SKU-007,Smart Watch,Electronics,North,Mobile App,Debit Card,4,4499.0,0.0,0.0
TXN-00601,2024-02-24,CUST-2187,SKU-002,Running Shoes,Footwear,East,Website,Debit Card,3,R1799.0,0.1,4857.3
TXN-00388,15-Aug-2024,CUST-3001,SKU-008,Protein Powder,Health,South,Website,Credit Card,4,599.0,0.15,2036.66
TXN-00274,12-10-2024,CUST-1448,SKU-001,Wireless Earbuds,Electronics,West,In-Store,Credit Card,3,1299.0,0.0,3897.0
TXN-00167,2024-11-25,CUST-4948,SKU-009,Water Bottle,Sports,North,Website,Bank Transfer,3,349.0,0.05,-994.65
TXN-00841,2024/10/18,CUST-4253,SKU-004,Coffee Maker,Kitchen,east,Marketplace,Debit Card,3,2999.0,0.0,8997.0
TXN-00021,2024-01-10,CUST-1458,SKU-010,Laptop Stand,Electronics,East,In-Store,PayPal,3,749.0,0.05,2134.63
TXN-00647,2024-10-11,CUST-2981,SKU-003,Yoga Mat,Sports,East,In-Store,Debit Card,3,649.0,0.1,1752.3
TXN-00819,2024-10-31,CUST-4571,SKU-005,Backpack,Accessories,North,In-Store,Bank Transfer,1,1099.0,0.15,934.15
TXN-00485,2024-03-28,CUST-3614,SKU-002,Running Shoes,Footwear,East,Website,Bank Transfer,1,1799.0,0.0,1799.0
TXN-00358,2024-11-16,CUST-3030,SKU-006,Sunglasses,Accessories,Online,Mobile App,Bank Transfer,3,799.0,0.0,2397.0
TXN-00505,2024-03-22,CUST-1268,SKU-001,Wireless Earbuds,Electronics,East,Marketplace,PayPal,5,1299.0,0.2,359.96
TXN-00832,2024-10-21,CUST-1521,SKU-005,Backpack,Accessories,On-Line,Website,Bank Transfer,3,1099.0,0.1,2967.3
TXN-00244,2024-03-10,CUST-4493,SKU-008,Protein Powder,Health,North,Marketplace,PayPal,2,599.0,0.0,1198.0
TXN-00567,2024-08-22,CUST-4377,SKU-002,Running Shoes,Footwear,South,In-Store,Credit Card,4,1799.0,0.0,7196.0
TXN-00876,2024-02-01,CUST-2567,SKU-002,Running Shoes,Footwear,West,In-Store,Credit Card,3,1799.0,0.2,4317.6
TXN-00563,2024-08-20,CUST-2359,SKU-001,Wireless Earbuds,Electronics,online,Marketplace,Debit Card,2,1299.0,0.2,2078.34
